ID,Label,Type
ID_2951,无间 ：章燕紫个展今日开幕 \,活动
ID_2953,田戈兵：世界之间的剧场 ｜AMNUA讲座,活动
PERSON_田戈兵,田戈兵,人物
ID_2954,预告：无间：章燕紫个展 \,活动
ID_2955,2023 \,活动
ID_2956,预告：猴皮筏：林芮襄个展 \,活动
ID_2957,2023 \,活动
ID_2958,2023 \,活动
ID_2959,弥散：中国当代大漆艺术展 ｜ AMNUA展讯,活动
ID_2960,逆转未来-残健融合戏剧工作坊 \,活动
ID_2961,带着春天去漫步 \,活动
ID_2962,弥散：中国当代大漆艺术展开幕回顾 ｜ AMNUA现场,活动
ID_2963,2023 \,活动
ID_2964,一人一故事剧场工作坊 ｜ AMNUA艺术疗愈,活动
ID_2965,2023 \,活动
ID_2966,2023 \,活动
ID_2967,2023 \,活动
ID_2968,沉默的形状—赵培智个展 \,活动
ID_2969,《高立峰：动画与绘画》今日开幕 \,活动
ID_2970,预告：高立峰：动画与绘画 \,活动
ID_2971,观·想的表达—尚可作品展 \,活动
ID_2972,沉默的形状——赵培智个展开幕回顾 \,活动
ID_2973,亲子戏剧工作坊《春神的礼物》\,活动
ID_2974,2023 \,活动
ID_2975,预告：沉默的形状——赵培智个展 \,活动
ID_2976,2023 \,活动
ID_2977,2023 \,活动
ID_2978,观·想的表达—尚可作品展今日开幕 \,活动
ID_2979,“无言身体说”——美术馆场域中的舞蹈疗愈工作坊 \,活动
ID_2980,2023 \,活动
ID_2981,文化和旅游部领导来南京艺术学院美术馆调研指导,活动
ID_2982,绘画的表达与表达的艺术 ｜ AMNUA讲座,活动
PERSON_尚可**,尚可**,人物
ID_2983,喜报 \,活动
ID_2984,陆春涛：扉页 \,活动
ID_2985,活动回顾 \,活动
ID_2986,预告：绘画的表达与表达的艺术 \,活动
ID_2987,日常暗示 ：席昊鑫艺术项目 \,活动
ID_2988,《陆春涛：扉页》今日开幕 \,活动
ID_2989,活动回顾 \,活动
ID_2990,墨舞画韵——孙立军学术邀请展 \,活动
ID_2991,2023 \,活动
ID_2992,“破”——自由穿梭音乐的界限 \,活动
ID_2993,日常暗示：席昊鑫艺术项目开幕回顾 \,活动
ID_2994,预告：陆春涛：扉页 \,活动
ID_2995,2023 \,活动
ID_2996,2023 \,活动
ID_2997,“戏剧治疗⼊⻔”线上讲座+工作坊 \,活动
ID_2998,心腹之语——艺术走进临床，医艺合治消化病 \,活动
ID_2999,2023 \,活动
ID_3000,520毕业展演嘉年华美术·设计·传媒毕业联展开票啦！,活动
ID_3001,你人还怪好的嘞！现在才给我发剧透 \,活动
ID_3002,520没来看南艺毕业展，Out！（文末有福利）\,活动
ID_3003,《我和我的草原》：我用毕业作品给你写情书 \,活动
ID_3004,下面我针对今年的南艺520简单喵几句 ｜ AMNUA毕业季,活动
ID_3005,南艺520时装秀“七朝元老”：她与南艺共同成长 ｜ AMNUA毕业季,活动
ID_3006,文化—理想主义—集体主义：80年代中国现代艺术运动 \,活动
ID_3007,南艺美食，你pick谁？（文末有福利） \,活动
ID_3008,2023 \,活动
ID_3009,《吉人天“像”》：用爱抵抗遗忘 \,活动
ID_3010,《梦境心谷》：用梦境揭示“真实” \,活动
ID_3011,文化—理想主义—集体主义：80年代中国现代艺术运动 ｜AMNUA 讲座回顾,活动
ID_3012,虞村：嗨·1958 ｜ AMNUA展讯,活动
ID_3013,《闻烟》 ：完美的镜头在下一次拍摄中  ｜ AMNUA毕业季,活动
ID_3014,《人人都是戏剧家》：用设计“打开”戏剧 \,活动
ID_3015,2023 \,活动
ID_3016,《她和她的群岛》：人与自然和谐共生的一次探索 \,活动
ID_3017,《伤痕叠加》： 生态危机的视觉注解 \,活动
ID_3018,国家艺术基金2024年度传播交流推广资助项目“中国当代水墨四十年（1985-2024）”项目正式启动,活动
ID_3019,留言本：温暖记忆的共享 \,活动
ID_3020,喜报丨南京艺术学院美术馆“东流万里长——馆藏江苏地域长江主题经典作品展”入选文化和旅游部2024年全国美术馆馆藏精品展出季,活动
ID_3021,回望青山写真意—朱修立艺术展 \,活动
ID_3022,《虞村：嗨·1958 》今日开幕 \,活动
ID_3023,再会长江：竹内亮导演交流会 \,活动
ID_3024,2023 \,活动
ID_3025,述说的形意：谭根雄作品展 \,活动
ID_3026,南京艺术学院与安徽省美术馆战略合作签约仪式暨南艺校友朱修立艺术展开幕式、个人作品捐赠仪式隆重举行,活动
ID_3027,《述说的形意：谭根雄作品展 》开幕 \,活动
ID_3028,2023 \,活动
ID_3029,《多面体》：实验空间系列展览 \,活动
ID_3030,2023 \,活动
ID_3031,2023 \,活动
ID_3032,2023 \,活动
ID_3033,竹内亮：纪录片导演其实是个体力活儿｜AMNUA访谈,活动
ID_3034,2023 \,活动
ID_3035,2023 \,活动
ID_3036,2023 \,活动
ID_3037,2023 \,活动
ID_3038,2023 \,活动
ID_3039,2023 \,活动
ID_3040,2023 \,活动
ID_3041,2023 \,活动
ID_3042,2023 \,活动
ID_3043,2023 \,活动
ID_3044,2023 \,活动
ID_3045,2023 \,活动
ID_3046,“时差：十人十墨的当代样本”将在公望美术馆开幕,活动
ID_3047,回望中国当代水墨四十年，“时差：十人十墨的当代样本”领衔开展,活动
ID_3048,2023 \,活动
ID_3049,南京艺术学院美术馆与苏港青年交流促进会举行合作签约仪式,活动
ID_3050,春晖四方，桃李天下——南京艺术学院美术馆全体祝老师们教师节快乐！,活动
ID_3051,持摄影机的女性走在城市中：东亚女性影展+论坛 \,活动
ID_3052,“持摄影机的女性走在城市中”东亚女性影展观影指南 \,活动
ID_3053,“将画纸变成戏剧舞台 ” 线上讲座+工作坊 \,活动
ID_3054,2023 \,活动
ID_3055,一次真正的散步：刘禹君个人项目 ｜AMNUA展讯,活动
ID_3056,庆祝中华人民共和国成立75周年,活动
ID_3057,“一次真正的散步：刘禹君个人项目”开幕｜AMNUA现场,活动
ID_3058,“生命·长江”生态影像大赛报名启动！用镜头讲述长江生命故事，更有千元大奖等你拿！,活动
ID_3059,2023 \,活动
ID_3060,2023 \,活动
ID_3061,2023 \,活动
ID_3062,愈见：城市漫行记一 \,活动
ID_3063,岁月凝眸—面具、戏剧与疗愈 \,活动
ID_3064,申亮 : 冷门绝学 ｜ AMNUA展讯,活动
ID_3065,人格面具-关于自我探索的艺术疗愈体验工作坊 \,活动
ID_3066,新展预告 \,活动
ID_3067,预告\,活动
ID_3068,自然的第二次降临 \,活动
ID_3069,《申亮：冷门绝学》今日开幕 \,活动
ID_3070,覆盖与凝结—古典油画的材质与方法 \,活动
ID_3071,“豚”话南京：江猪子眼里的南京故事 \,活动
ID_3072,公教回顾 ：“愈见-城市漫行记“之探索老下关—浦口码头的往昔岁月,活动
ID_3073,愈见：城市漫行记二 \,活动
ID_3074,名与实 : 长江与中国历史的地域认知 \,活动
ID_3075,顾平：文献遮蔽的“知识考古”：俞剑华美术史学意义之考察 \,活动
ID_3076,韦宾：《再谈&lt;富春山居图&gt;无用师卷的绘制时间》\,活动
ID_3077,名与实 : 长江与中国历史的地域认知（文末有福利） \,活动
ID_3078,长江北岸漫步：打卡最美浦口老火车站，你来吗  ？\,活动
ID_3079,美术馆特殊场域中的艺术疗愈 \,活动
ID_3080,线上讲座 \,活动
ID_3081,玩儿一个故事：咕噜咕噜的幸福一天 \,活动
ID_3082,活动回顾 ：“愈见—城市漫行记2”探访饮马巷之历史民居,活动
ID_3083,在无声的世界中探索：艺术、教育与自我超越的共鸣 \,活动
ID_3084,第一集：源起｜商兔艺龙——中华优秀高古文化的新译与再造系列视频正式上线,活动
ID_3085,流·光——美术馆里的音乐会&amp;沉浸式导览 \,活动
ID_3086,江河湖海 \,活动
ID_3087,绝对者的游戏 : 赵如鹏个人项目 \,活动
ID_3088,李甦横 ：雅丹现量 \,活动
ID_3089,2024年度国家艺术基金传播交流推广项目：中国当代水墨四十年1985-2024 \,活动
ID_3090,“身体雕刻印记”- 美术馆特殊场域舞蹈疗愈工作坊 \,活动
ID_3091,愈见：城市漫行记三 \,活动
ID_3092,“鼓动非洲”木雕艺术中的节奏疗愈 \,活动
ID_3093,2024年度国家艺术基金传播交流推广项目：中国当代水墨四十年1985-2024今日开幕 \,活动
ID_3094,回从扬子大江头：长江下游历史地理三题 \,活动
ID_3095,张晓刚灰&amp;FRIENDS \,活动
ID_3096,第二集：熟稔｜商兔艺龙——中华优秀高古文化的新译与再造系列视频,活动
ID_3097,卓翔导演影片放映交流会 \,活动
ID_3098,美术馆中的原始节奏--非洲音乐疗愈体验活动 \,活动
ID_3099,漂泊长江异域人：中亚何细脚胡家族的长江缘 \,活动
ID_3100,病房里的和谐旋律 \,活动
ID_3101,工作坊：皇冠鹤之舞——非洲动物寓言的粘土语 \,活动
ID_3102,活动回顾：“愈见—城市漫行记3”之莫愁湖与南湖的古今对望,活动
ID_3103,“悟空馆”的申亮与他的冷门绝学 \,活动
ID_3104,愈见：城市漫行记四 \,活动
ID_3105,艺科融合——长江经典艺术与数字媒体学科的碰撞 \,活动
ID_3106,“深美NUA——名师艺术创研系列工作坊”第一期招生简章,活动
ID_3107,无意味的形式：邬烈炎绘画作品展 \,活动
ID_3108,关于2024.07.08个艺术家的艺术劳动，胡任乂的《张晓刚灰&amp;FRIENDS》现场,活动
PERSON_Yamin团队：王韵,Yamin团队：王韵,人物
PERSON_狄政杰Team:,狄政杰Team:,人物
PERSON_Yun,Yun,人物
PERSON_Di,Di,人物
PERSON_Zhengjie,Zhengjie,人物
PERSON_胡任乂Artist:,胡任乂Artist:,人物
PERSON_Hu,Hu,人物
PERSON_Renyi,Renyi,人物
ID_3109,深美NUA——名师艺术创研系列工作坊第一期：《覆盖与凝结——南京艺术学院古典写实油画技法工作坊》招生简章,活动
ID_3110,钱大经 : 一种凝视 \,活动
ID_3111,第一集：《南京》组画视频 \,活动
ID_3112,《世上唯一契合的绘画》\,活动
ID_3113,线上讲座：名与实 : 长江与中国历史的地域认知 \,活动
ID_3114,第三集：葳蕤 wēi ruí｜商兔艺龙——中华优秀高古文化的新译与再造系列视频,活动
ID_3115,活动回顾：流·光——美术馆里的音乐会&amp;沉浸式导览 ｜ AMNUA典藏 · 东流万里长系列,活动
ID_3116,第二集：《南京》组画视频 \,活动
ID_3117,《钱大经 : 一种凝视》今日开幕 \,活动
ID_3118,画家导览：《世上唯一契合的绘画》,活动
PERSON_Proeject,Proeject,人物
PERSON_curator:,curator:,人物
PERSON_Yamin,Yamin,人物
PERSON_叶庆Artist:,叶庆Artist:,人物
PERSON_Ye,Ye,人物
PERSON_Qing,Qing,人物
ID_3119,第四集：云谲 ｜商兔艺龙——中华优秀高古文化的新译与再造系列视频,活动
ID_3120,第一期：课程影像记录 ｜深美NUA—名师艺术创研系列工作坊,活动
ID_3121,第三集：《南京》组画视频 \,活动
ID_3122,第二期：画布与画框 ｜深美NUA—名师艺术创研系列工作坊,活动
ID_3123,一周总结｜深美NUA—名师艺术创研系列工作坊,活动
ID_3124,诗？之后的影像 ｜AMNUA21世纪影像年展 · 2024,活动
ID_3125,第四集 ：南京组画视频 \,活动
ID_3126,第五集：契阔｜商兔艺龙——中华优秀高古文化的新译与再造系列视频,活动
ID_3127,“艺”起“颜”说 \,活动
ID_3128,无意味的形式：邬烈炎绘画作品展｜在南京艺术学院美术馆举行,活动
ID_3129,第六期：作品讲解 ｜深美NUA—名师艺术创研系列工作坊,活动
ID_3130,诗Poetry只能是湿媒介Moist Medium的吗？\,活动
ID_3131,2024.12.08｜第七届“字酷”国际文字艺术设计学术系列活动即将启幕,活动
PERSON_南艺设计,南艺设计,人物
ID_3132,第七期：单色画（一） ｜深美NUA—名师艺术创研系列工作坊,活动
ID_3133,第五集 ：南京组画视频 \,活动
ID_3134,线上讲座：江河湖海 \,活动
ID_3135,第八期：单色画（二） ｜深美NUA—名师艺术创研系列工作坊,活动
ID_3136,第六集：蕃衍｜商兔艺龙——中华优秀高古文化的新译与再造系列视频,活动
ID_3137,第九期：单色画（三） ｜深美NUA—名师艺术创研系列工作坊,活动
ID_3138,影像Moving Images仅仅是诗的衍生品吗？\,活动
ID_3139,线上讲座：回从扬子大江头：长江下游历史地理三题 \,活动
ID_3140,第十期：淡彩 ｜深美NUA—名师艺术创研系列工作坊,活动
ID_3141,诗与歌的生命｜AMNUA艺术疗愈,活动
ID_3142,第十一期：日晒亚麻油 ｜深美NUA—名师艺术创研系列工作坊,活动
ID_3143,Moving“动态”会议——在“诗，之后的影像”之后的聚讼,活动
ID_3144,第十二期：罩染（一） ｜深美NUA—名师艺术创研系列工作坊,活动
ID_3145,云端观展 ：AMNUA“东流万里长——馆藏江苏地域长江主题经典作品展”VR全景数字展厅全面上线 （文末福利）,活动
ID_3146,第十三期：罩染（二） ｜深美NUA—名师艺术创研系列工作坊,活动
ID_3147,她在四月跳舞， “诗，之后的影像”21世纪Moving Images展映系列,活动
ID_3148,波朗特吕的包法利夫人， “诗，之后的影像”21世纪Moving Images展映系列,活动
PERSON_**曾晓**,**曾晓**,人物
PERSON_曾晓,曾晓,人物
ID_3149,用声音触摸《诗，之后的影像》\,活动
ID_3150,线上讲座 ：漂泊长江异域人：中亚何细脚胡家族的长江缘 \,活动
ID_3151,第十四期：罩染（三） ｜深美NUA—名师艺术创研系列工作坊,活动
ID_3152,商兔艺龙-公共艺术装置“校服征集计划”启动了,活动
ID_3153,第十五期：铅锡黄 ｜深美NUA—名师艺术创研系列工作坊,活动
ID_3154,第七集：景行｜商兔艺龙——中华优秀高古文化的新译与再造系列视频,活动
ID_3155,“物史在田野——第12届中国设计学青年论坛”在南艺圆满举办,活动
ID_3156,第十六期：南京多伦路社区居民参与肖像写生素材拍摄 ｜深美NUA—名师艺术创研系列工作坊,活动
ID_3157,诗人的琥珀 ： 王旭绘画与方城汉画像石拓片展 \,活动
ID_3158,绝对者的游戏｜AMNUA展览回顾,活动
PERSON_小北,小北,人物
ID_3159,以象观像：中西哲思中直观的艺术 \,活动
ID_3160,新手女司机：陆霄虹个展 \,活动
ID_3161,中国当代水墨四十年1985-2024巡展首站亮相湖州,活动
PERSON_**陈瑞,**陈瑞,人物
PERSON_**蔡广斌陈苏平崔振宽杜松儒冯海涛高茜谷文达黄丹江宏伟金沙靳卫红雷子人李津李孝萱梁巨廷林海钟刘国松刘进安刘庆和刘西洁刘子建卢甫圣陆春涛罗青毛冬华潘汶汛秦修平丘挺桑火尧沈勤谭军田,**蔡广斌陈苏平崔振宽杜松儒冯海涛高茜谷文达黄丹江宏伟金沙靳卫红雷子人李津李孝萱梁巨廷林海钟刘国松刘进安刘庆和刘西洁刘子建卢甫圣陆春涛罗青毛冬华潘汶汛秦修平丘挺桑火尧沈勤谭军田,人物
ID_3162,《画刊》：1974-2024 \,活动
ID_3163,商兔艺龙——中华优秀高古文化的新译与再造 \,活动
ID_3164,第八集：淇奥 qí yù｜商兔艺龙——中华优秀高古文化的新译与再造系列视频,活动
ID_3165,《新手女司机：陆霄虹个展》今日开幕 \,活动
ID_3166,想象多伦：社区艺术联欢会,活动
ID_3167,第十七期 ：南京多伦路社区居民肖像古典油画创作课堂实录 ｜深美NUA—名师艺术创研系列工作坊,活动
ID_3168,第九集：芣苢 fú yǐ｜商兔艺龙——中华优秀高古文化的新译与再造系列视频,活动
ID_3169,无意味的形式：邬烈炎的艺术革新与实践 \,活动
ID_3170,2023 \,活动
ID_3171,2023 \,活动
ID_3172,第十集：芽蘖 yá niè｜商兔艺龙——中华优秀高古文化的新译与再造系列视频,活动
ID_3173,AMNUA线上导览｜ “《画刊》：1974-2024”展览,活动
ID_3174,AMNUA线上导览｜新手女司机：陆霄虹个展,活动
